0.000000 -1.000000 1.000000 -4.000000 16.000000
0.100000 -1.000000 1.000000 -4.000000 16.000000
0.200000 -1.000000 1.000000 -4.000000 16.000000
0.300000 -1.000000 1.000000 -4.000000 16.000000
0.400000 -1.000000 1.000000 -4.000000 16.000000
0.500000 -1.000000 1.000000 -4.000000 16.000000
0.600000 -1.000000 1.000000 -4.000000 16.000000
0.700000 -0.999993 0.999986 -3.999943 15.999544
0.800000 -0.999916 0.999832 -3.999349 15.994798
0.900000 -0.999742 0.999485 -3.997974 15.983801
1.000000 -0.999379 0.998759 -3.995103 15.960860
1.100000 -0.998512 0.997026 -3.988423 15.907554
1.200000 -0.997106 0.994222 -3.977738 15.822467
1.300000 -0.994700 0.989432 -3.960154 15.682976
1.400000 -0.991553 0.983184 -3.937497 15.504132
1.500000 -0.986599 0.973387 -3.902616 15.230794
1.600000 -0.979540 0.959517 -3.856080 14.870070
1.700000 -0.969782 0.940507 -3.794403 14.398541
1.800000 -0.957412 0.916690 -3.720716 13.845205
1.830000 -0.951125 0.904694 -3.686437 13.591392
1.870000 -0.944515 0.892193 -3.650911 13.331273
1.900000 -0.936842 0.877780 -3.607419 13.016352
1.920000 -0.934794 0.873937 -3.597053 12.941097
1.940000 -0.931334 0.867517 -3.580465 12.822969
1.960000 -0.928519 0.862279 -3.565157 12.713434
1.980000 -0.921201 0.848743 -3.530609 12.468199
2.000000 -0.914870 0.837120 -3.500841 12.258989
2.020000 -0.908246 0.825196 -3.481405 12.123983
2.040000 -0.900060 0.810362 -3.437395 11.820645
2.060000 -0.880053 0.775141 -3.388449 11.487174
2.080000 -0.886930 0.787002 -3.384731 11.461498
2.100000 -0.869755 0.756842 -3.333481 11.117145
2.130000 -0.853387 0.729008 -3.267323 10.683238
2.170000 -0.827960 0.686389 -3.174552 10.086145
2.200000 -0.800222 0.641426 -3.112790 9.698052
2.300000 -0.636675 0.415092 -2.811236 7.926509
2.400000 -0.567945 0.333101 -2.596551 6.768765
2.500000 -0.302457 0.138461 -2.298937 5.333944
2.600000 -0.172813 0.078620 -2.135789 4.608408
2.700000 -0.117930 0.050389 -1.981144 3.966785
2.800000 -0.097353 0.042183 -1.853496 3.478528
2.900000 -0.073436 0.030273 -1.761342 3.141156
3.000000 -0.073514 0.027215 -1.666437 2.817355
3.100000 -0.049237 0.023527 -1.600528 2.602833
3.200000 -0.052484 0.021019 -1.528041 2.379495
3.300000 -0.035325 0.017243 -1.461918 2.174446
3.400000 -0.045110 0.016512 -1.400721 1.998971
3.500000 -0.028158 0.014041 -1.345213 1.845742
3.600000 -0.018018 0.014311 -1.291621 1.706170
3.700000 -0.016269 0.011681 -1.260430 1.623457
3.800000 -0.035479 0.010938 -1.204940 1.485545
3.900000 -0.027779 0.010291 -1.178514 1.419085
4.000000 -0.004423 0.009271 -1.135477 1.321331
